miner_id,client_name,miner_name,status,miner_type,miner_ip,miner_mac,miner_serial,psu_serial,miner_created_date,uptime,firmware_version,miner_tags,observed,last_update,last_update_unix,hash_rate,max_temp,temps,max_fan,fans,accepted_shares,rejected_shares,stale_shares,active_pool,active_worker,pool_1_url,pool_1_worker,pool_2_url,pool_2_worker,pool_3_url,pool_3_worker,pool_connected,submitting_shares,wattage,power_mode,pickaxe,description,miner_row,miner_index,miner_rack,miner_rack_group,miner_control_board
12276153,Tula,Whatsminer M30S+ - c8:09:24:00:2e:78,fail,Whatsminer M30S+,172.16.132.202,c8:09:24:00:2e:78,,1355A2143601422,2025-05-26 23:47:08.466190+0000,4:26:53.229104,20220712.14.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,99308456670000.0000000000,88,31:71:78:80:86:83:88,9792,7590:9792,922,2,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T102,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T102,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T102,,,True,True,3392,normal,Esme,,,,,,
12276154,Tula,Whatsminer M30S+ - c8:06:22:00:02:d3,fail,Whatsminer M30S+,172.16.132.180,c8:06:22:00:02:d3,,7D213501381,2025-05-26 23:47:08.466190+0000,22:17:50.243667,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,53685672710000.0000000000,88,30:71:80:82:88:82:86:30,7888,7620:7888,1027,0,4,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T95,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T95,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T95,,,True,True,3159,normal,Esme,,,,,,
12276155,Tula,Whatsminer M30S+ - c8:04:08:00:75:83,okay,Whatsminer M30S+,172.16.132.204,c8:04:08:00:75:83,,3D212300066,2025-05-26 23:47:08.466190+0000,4:44:52.974237,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103297991050000.0000000000,86,30:78:85:78:86:79:86:41,9424,6990:5820:9424,929,1,6,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-101,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-101,,,,,True,True,3627,normal,Esme,,,,,,
12276156,Tula,Whatsminer M30S+ - c8:06:22:00:01:80,okay,Whatsminer M30S+,172.16.132.221,c8:06:22:00:01:80,,7D213600484,2025-05-26 23:47:08.466190+0000,"1 day, 2:57:55.337899",20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,102761982290000.0000000000,89,30:77:89:72:80:74:85:33,8640,6030:6090:8640,1103,1,5,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T149,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T149,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T149,,,True,True,3604,normal,Esme,,,,,,
12276157,Tula,Whatsminer M30S+ - c8:06:22:00:28:c8,fail,Whatsminer M30S+,172.16.132.209,c8:06:22:00:28:c8,,7D213502949,2025-05-26 23:47:08.466190+0000,0:00:00,,,True,2025-06-10 22:45:40.440000+00:00,1749595540440,0,,,,,0,0,0,,,,,,,,,False,False,90,sleeping,Esme,,,,,,
12276158,Tula,Whatsminer M30S+ - c8:11:16:00:3f:27,okay,Whatsminer M30S+,172.16.132.191,c8:11:16:00:3f:27,,1436Y2153601268,2025-05-26 23:47:08.466190+0000,"2 days, 2:02:46.710738",20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,51821798620000.0000000000,84,34:80:84:80:81:80:82:38,9312,7500:870:9312,940,0,7,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T105,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T105,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T105,,,True,True,2733,normal,Esme,,,,,,
12276159,Tula,Whatsminer M30S+ - c8:04:08:00:39:b6,okay,Whatsminer M30S+,172.16.132.216,c8:04:08:00:39:b6,,3D211307056,2025-05-26 23:47:08.466190+0000,"1 day, 2:58:55.310215",20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103873916910000.0000000000,88,31:79:88:75:83:80:88:41,9568,5700:5820:9568,905,0,6,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-99,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-99,,,,,True,True,3638,normal,Esme,,,,,,
12276160,Tula,Whatsminer M30S+ - c8:04:08:00:76:01,okay,Whatsminer M30S+,172.16.132.205,c8:04:08:00:76:01,,3D212202187,2025-05-26 23:47:08.466190+0000,4:44:52.981876,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103344188910000.0000000000,85,30:72:80:72:82:75:85:38,9696,6180:6330:9696,884,6,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-100,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-100,,,,,True,True,3635,normal,Esme,,,,,,
12276161,Tula,Whatsminer M30S+ - c8:06:22:00:0a:2d,fail,Whatsminer M30S+,172.16.132.185,c8:06:22:00:0a:2d,,7D213502959,2025-05-26 23:47:08.466190+0000,11:59:54.100390,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,43881594420000.0000000000,90,26:82:87:81:87:83:90:27,7740,7740:7648,1044,1,5,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T94,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T94,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T94,,,True,True,3000,normal,Esme,,,,,,
12276162,Tula,Whatsminer M30S+ - c8:08:18:00:69:cf,okay,Whatsminer M30S+,172.16.132.206,c8:08:18:00:69:cf,,1355A2138600067,2025-05-26 23:47:08.466190+0000,4:02:52.907117,20220512.17.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,97518171970000.0000000000,93,29:83:93:61:69:80:90,9472,7740:7650:9472,888,3,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T153,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T153,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T153,,,True,True,3455,normal,Esme,,,,,,
12276163,Tula,Whatsminer M30S+ - c8:11:16:00:6e:1e,okay,Whatsminer M30S+,172.16.132.211,c8:11:16:00:6e:1e,,8D215300774,2025-05-26 23:47:08.466190+0000,4:50:50.491690,20220512.17.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,88769659200000.0000000000,96,30:82:96:60:71:66:78,7740,7500:7740:7384,1073,15,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T156,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T156,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T156,,,True,True,3118,normal,Esme,,,,,,
12276164,Tula,Whatsminer M30S+ - c8:04:16:00:30:8b,okay,Whatsminer M30S+,172.16.132.222,c8:04:16:00:30:8b,,1355A2129600148,2025-05-26 23:47:08.466190+0000,4:27:53.077770,20220512.17.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,102683927170000.0000000000,90,31:79:90:77:87:78:89,9856,6180:6150:9856,990,4,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T145,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T145,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T145,,,True,True,3600,normal,Esme,,,,,,
12276165,Tula,Whatsminer M30S+ - c8:06:22:00:1a:20,fail,Whatsminer M30S+,172.16.132.214,c8:06:22:00:1a:20,,7D213502889,2025-05-26 23:47:08.466190+0000,0:00:00,20230714.15.Rel,,True,2025-06-10 22:58:43.290000+00:00,1749596323290,0E-10,36,29:28:0:27:0:28:0:36,1470,1470:1470,0,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T152,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T152,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T152,,,True,True,109,low,Esme,,,,,,
12276166,Tula,Whatsminer M30S+ - c8:05:06:00:47:7c,okay,Whatsminer M30S+,172.16.132.196,c8:05:06:00:47:7c,,3D212201527,2025-05-26 23:47:08.466190+0000,"1 day, 2:57:55.354907",20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,100199561490000.0000000000,89,32:79:89:75:82:75:85:37,9728,5580:5760:9728,1071,26,14,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-159,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-159,,,,,True,True,3621,normal,Esme,,,,,,
12276167,Tula,Whatsminer M30S+ - c8:06:22:00:14:67,okay,Whatsminer M30S+,172.16.132.38,c8:06:22:00:14:67,,7D213600350,2025-05-26 23:47:08.466190+0000,4:25:52.464913,20220512.17.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103470376140000.0000000000,89,30:79:88:73:81:80:89,8576,5910:6000:8576,898,2,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T147,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T147,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T147,,,True,True,3602,normal,Esme,,,,,,
12276168,Tula,Whatsminer M30S+ - c8:01:26:00:13:28,okay,Whatsminer M30S+,172.16.132.210,c8:01:26:00:13:28,,3D211100266,2025-05-26 23:47:08.466190+0000,"1 day, 4:49:22.624039",20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103170085250000.0000000000,87,30:72:81:63:71:76:87:37,8784,6960:7020:8784,934,2,15,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-98,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-98,,,,,True,True,3630,normal,Esme,,,,,,
12276169,Tula,Whatsminer M30S+ - c8:04:08:00:3a:22,okay,Whatsminer M30S+,172.16.132.186,c8:04:08:00:3a:22,,3D212201963,2025-05-26 23:47:08.466190+0000,4:51:53.350842,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103295112220000.0000000000,89,30:77:85:76:83:79:89:39,9152,5520:5610:9152,921,3,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-200,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-200,,,,,True,True,3623,normal,Esme,,,,,,
12276170,Tula,Whatsminer M31S+ - c8:08:31:00:47:f9,okay,Whatsminer M31S+,172.16.132.195,c8:08:31:00:47:f9,,7D221501599,2025-05-26 23:47:08.466190+0000,"6 days, 8:43:30.534263",20210927.16.REL,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,77035493680000.0000000000,88,38:64:73:70:83:73:88,9920,6750:6720:9920,1149,1,5,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T161,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T161,,,,,True,True,3328,normal,Esme,,,,,,
12276171,Tula,Whatsminer M30S+ - c8:11:05:00:43:34,fail,Whatsminer M30S+,172.16.132.42,c8:11:05:00:43:34,,3D205210857,2025-05-26 23:47:08.466190+0000,16:45:53.707197,20211023.15.REL,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,52913940040000.0000000000,91,37:43:80:49:91:83:91,7680,7680:7472,943,1,4,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T46,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T46,,,,,True,True,1877,normal,Esme,,,,,,
12276172,Tula,Whatsminer M30S+ - c8:08:18:00:38:db,okay,Whatsminer M30S+,172.16.132.182,c8:08:18:00:38:db,,A1232B0921090502,2025-05-26 23:47:08.466190+0000,2:39:41.634897,20220712.14.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101336996780000.0000000000,94,50:71:82:77:88:82:94,9984,7680:7530:9984,948,1,13,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T38,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T38,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T38,,,True,True,3663,normal,Esme,,,,,,
12276173,Tula,Whatsminer M30S+ - c8:04:08:00:39:b9,okay,Whatsminer M30S+,172.16.132.215,c8:04:08:00:39:b9,,3D212200708,2025-05-26 23:47:08.466190+0000,4:44:53.007714,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101024487220000.0000000000,88,29:80:88:76:83:75:83:36,9152,5670:5820:9152,955,10,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-150,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-150,,,,,True,True,3626,normal,Esme,,,,,,
12276174,Tula,Whatsminer M30S - ca:03:15:00:25:cb,okay,Whatsminer M30S,172.16.132.179,ca:03:15:00:25:cb,,7D221501164,2025-05-26 23:47:08.466190+0000,4:44:53.011026,20220512.12.REL,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,88905941770000.0000000000,98,46:68:90:75:97:77:98,10464,7650:7650:10464,971,60,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T39,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T39,,,,,True,True,3432,normal,Esme,,,,,,
12276175,Tula,Whatsminer M30S+ - c8:09:10:00:4f:29,okay,Whatsminer M30S+,172.16.132.181,c8:09:10:00:4f:29,,3D212202133,2025-05-26 23:47:08.466190+0000,3:49:53.393464,20220422.18.REL,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,86080576020000.0000000000,80,32:80:0:77:0:46:0,9392,7320:7380:9392,889,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-93,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-93,,,,,True,True,3693,normal,Esme,,,,,,
12276176,Tula,Whatsminer M30S+ - c8:09:24:00:14:4f,okay,Whatsminer M30S+,172.16.132.40,c8:09:24:00:14:4f,,1355A2147600900,2025-05-26 23:47:08.466190+0000,4:44:53.015757,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,98308431990000.0000000000,84,46:68:77:72:78:76:84:59,12304,6720:6810:12304,1019,2,3,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T48,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T48,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T48,,,True,True,3549,normal,Esme,,,,,,
12276177,Tula,Whatsminer M30S+ - c8:04:08:00:27:59,okay,Whatsminer M30S+,172.16.132.198,c8:04:08:00:27:59,,3D212202038,2025-05-26 23:47:08.466190+0000,4:51:53.369954,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,102441143550000.0000000000,88,41:79:88:74:82:77:87:45,9568,6240:6300:9568,954,22,5,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-107,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-107,,,,,True,True,3634,normal,Esme,,,,,,
12276178,Tula,Whatsminer M30S+ - c8:06:22:00:57:41,fail,Whatsminer M30S+,172.16.132.189,c8:06:22:00:57:41,,1355A2144600884,2025-05-26 23:47:08.466190+0000,4:26:53.277575,20220512.17.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,15584801230000.0000000000,89,45:72:81:75:84:80:89,12384,6600:6690:12384,79,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T52,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T52,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T52,,,True,True,3399,normal,Esme,,,,,,
12276179,Tula,Whatsminer M30S+ - c8:04:08:00:37:c2,okay,Whatsminer M30S+,172.16.132.177,c8:04:08:00:37:c2,,3D212200416,2025-05-26 23:47:08.466190+0000,4:44:53.021257,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,102330889930000.0000000000,93,45:69:78:75:84:83:93:56,10464,7620:7650:10464,973,1,6,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-40,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-40,,,,,True,True,3576,normal,Esme,,,,,,
12276180,Tula,Whatsminer M30S+ - c8:01:10:00:10:8e,okay,Whatsminer M30S+,172.16.132.184,c8:01:10:00:10:8e,,3D205210194,2025-05-26 23:47:08.466190+0000,4:50:50.527833,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,99602220090000.0000000000,89,31:77:87:77:86:78:89:41,9360,5640:5760:9360,958,15,8,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-148,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-148,,,,,True,True,3640,normal,Esme,,,,,,
12276181,Tula,Whatsminer M30S - ca:01:14:00:64:a9,okay,Whatsminer M30S,172.16.132.183,ca:01:14:00:64:a9,,7D221501711,2025-05-26 23:47:08.466190+0000,4:51:53.376681,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,91183380000000.0000000000,102,47:79:102:79:99:71:90:45,9840,7680:7740:9840,1040,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T37,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T37,,,,,True,True,3535,normal,Esme,,,,,,
12276182,Tula,Whatsminer M30S+ - c8:01:10:00:08:1e,okay,Whatsminer M30S+,172.16.132.37,c8:01:10:00:08:1e,,3D204604585,2025-05-26 23:47:08.466190+0000,4:30:53.373506,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,89019872940000.0000000000,90,30:78:90:71:85:40:45:33,8464,7740:7620:8464,929,2,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-146,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-146,,,,,True,True,3440,normal,Esme,,,,,,
12276183,Tula,Whatsminer M30S+ - c8:11:05:00:8a:f8,fail,Whatsminer M30S+,172.16.132.44,c8:11:05:00:8a:f8,,3D212200406,2025-05-26 23:47:08.466190+0000,4:22:53.317395,20211023.15.REL,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,62988420850000.0000000000,148,37:67:144:79:148,9824,7410:7410:9824,925,9,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T-44,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T-44,,,,,True,True,2223,normal,Esme,,,,,,
12276184,Tula,Whatsminer M30S+ - c8:06:22:00:14:5a,okay,Whatsminer M30S+,172.16.132.39,c8:06:22:00:14:5a,,7D213600500,2025-05-26 23:47:08.466190+0000,4:44:53.028980,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103154835760000.0000000000,91,40:69:80:71:81:79:91:45,9776,7200:7050:9776,1019,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T47,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T47,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T47,,,True,True,3634,normal,Esme,,,,,,
12276185,Tula,Whatsminer M30S+ - c8:08:18:00:55:cf,okay,Whatsminer M30S+,172.16.132.207,c8:08:18:00:55:cf,,1355A2138600135,2025-05-26 23:47:08.466190+0000,4:37:53.079009,20220712.14.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,95077005030000.0000000000,90,29:82:90:58:66:64:74,7680,7470:7680:7448,931,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T155,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T155,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T155,,,True,True,3304,normal,Esme,,,,,,
12276186,Tula,Whatsminer M30S+ - c8:08:18:00:6d:65,fail,Whatsminer M30S+,172.16.132.190,c8:08:18:00:6d:65,,1355A2138600059,2025-05-26 23:47:08.466190+0000,"4 days, 6:31:07.837617",20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,0E-10,0,,0,,0,0,0,,,,,,,,,False,False,99,idle,Esme,,,,,,
12276187,Tula,Whatsminer M30S+ - c8:09:24:00:2c:c6,okay,Whatsminer M30S+,172.16.132.188,c8:09:24:00:2c:c6,,7D214700067,2025-05-26 23:47:08.466190+0000,4:44:53.033460,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101996425870000.0000000000,85,34:75:85:70:79:75:85:34,8944,6210:6270:8944,936,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T104,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T104,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T104,,,True,True,3634,normal,Esme,,,,,,
12276188,Tula,Whatsminer M30S+ - c8:04:08:00:2a:fc,okay,Whatsminer M30S+,172.16.132.217,c8:04:08:00:2a:fc,,1355A2125601944,2025-05-26 23:47:08.466190+0000,"1 day, 2:49:54.995786",20220712.14.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103133879920000.0000000000,90,36:71:81:74:82:79:90,9472,6300:6420:9472,968,3,9,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T41,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T41,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T41,,,True,True,3658,normal,Esme,,,,,,
12276189,Tula,Whatsminer M30S - ca:03:15:00:1b:87,okay,Whatsminer M30S,172.16.132.212,ca:03:15:00:1b:87,,7D221501263,2025-05-26 23:47:08.466190+0000,4:44:53.036543,20230714.15.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,93383516970000.0000000000,96,32:72:96:69:91:71:96:30,8400,6810:6870:8400,1015,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T57,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T57,,,,,True,True,3612,normal,Esme,,,,,,
12276190,Tula,Whatsminer M30S+ - c8:01:26:00:0f:68,okay,Whatsminer M30S+,172.16.132.43,c8:01:26:00:0f:68,,3D212200914,2025-05-26 23:47:08.466190+0000,4:44:53.038107,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,102293688280000.0000000000,88,40:70:79:78:84:80:88:52,10528,6660:6510:10528,961,18,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-45,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-45,,,,,True,True,3617,normal,Esme,,,,,,
12276191,Tula,Whatsminer M30S+ - c8:04:08:00:27:9e,okay,Whatsminer M30S+,172.16.132.199,c8:04:08:00:27:9e,,3D212201794,2025-05-26 23:47:08.466190+0000,4:44:53.039604,20230911.12.Rel,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101577207780000.0000000000,90,41:78:88:75:85:79:90:49,9984,7080:7080:9984,957,1,11,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-108,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T1-108,,,,,True,True,3636,normal,Esme,,,,,,
